STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
4,Arizona,40733,2,1,1UYVS253*L6******,2021-09-08 14:57:59,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
4,Arizona,40739,1,1,1JJV532D*FL******,2021-09-08 14:57:59,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
4,Arizona,40828,1,1,1TTF532A*K3******,2021-09-08 14:57:59,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10512,BENSON,27664,Aluminium Flatbed,2019,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,,2,,
5,Arkansas,50055,1,1,1JJV532B*JL******,2021-09-08 14:58:01,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
5,Arkansas,50097,1,1,1TTF4820*41******,2021-09-08 14:58:02,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2004,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Platform,2,,
5,Arkansas,50106,1,1,1UYVS253*CU******,2021-09-08 14:58:02,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
5,Arkansas,50122,2,1,1TDH4222*1B******,2021-09-08 14:58:02,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2001,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
5,Arkansas,50219,1,1,1GRAA062*4W******,2021-09-08 14:58:02,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
5,Arkansas,50232,2,1,1W9FL482*HE285***,2021-09-08 14:58:03,0,6,TRAILER,10133,"WADE SERVICES, INC.",6961,"WADE SERVICES, INC.",18531,"WADE SERVICES, INC.",2017,,,6,UNITED STATES (USA),MISSISSIPPI,ELLISVILLE,,,61,Trailer,,,,,,,,,48.000,Trailer Type: LIVEHAUL,2,,
5,Arkansas,50286,1,1,1V9PF382*TN062***,2021-09-08 14:58:03,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,1996,Folding Pole,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,61,Trailer,,,,,101,Other,,,38.000,"Pole, Piper or Log Transport Trailer",2,,
5,Arkansas,50315,2,1,1TDH4002*5B******,2021-09-08 14:58:03,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2005,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,40.000,Dry Bulk-Bottom Hopper,2,,
5,Arkansas,50355,2,1,1UNST422*FS******,2021-09-08 14:58:03,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2015,,,6,UNITED STATES (USA),TEXAS,SILSBEE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
5,Arkansas,50417,1,1,47CTDEK2*BM******,2021-09-08 14:58:04,0,6,TRAILER,11811,DUTCHMEN MANUFACTURING INC.,860,DUTCHMEN MANUFACTURING,5608,Dutchmen Manufacturing,2011,Dutchmen,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,Middlebury-lite,,61,Trailer,,,,,21,Travel Trailer,,,24.000,22 but less than 24,2,,
5,Arkansas,50424,2,1,5JYLT402*HP******,2021-09-08 14:58:04,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2017,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,40.000,,2,,
5,Arkansas,50463,2,1,5UJFS482*AT******,2021-09-08 14:58:04,0,6,TRAILER,11565,"DIRECT TRAILER, LP",1419,DIRECT TRAILER,4767,Direct Trailer,2010,,,6,UNITED STATES (USA),TEXAS,TENNESSEE COLONY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Steel,2,,
5,Arkansas,50571,1,1,1W9FL482*EE285***,2021-09-08 14:58:04,0,6,TRAILER,10133,"WADE SERVICES, INC.",6961,"WADE SERVICES, INC.",18531,"WADE SERVICES, INC.",2014,,,6,UNITED STATES (USA),MISSISSIPPI,ELLISVILLE,,,61,Trailer,,,,,,,,,48.000,Trailer Type: LIVEHAUL,2,,
5,Arkansas,50599,1,1,5HTAB432*77******,2021-09-08 14:58:05,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2007,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,43.000,AL 306/406,2,,
6,California,60004,2,1,591SF222*GC******,2021-09-08 14:58:05,0,6,TRAILER,7719,"DRAGON ESP, LTD",1415,DRAGON ESP,4763,Dragon ESP,2016,,,6,UNITED STATES (USA),CALIFORNIA,LATHROP,,,,,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,22.000,,2,,
6,California,60009,1,1,1W9TE402*BA488***,2021-09-08 14:58:05,0,6,TRAILER,2208,CERTIFIED STAINLESS SERVICES INC DBA WESTMARK,1771,WEST-MARK,5206,"Certified Stainless Services, Inc dba West-Mark",2011,,,6,UNITED STATES (USA),CALIFORNIA,ATWATER,"Certified Stainless Services, Inc. dba West-Mark",,61,Trailer,,,,,15,Tank Trailer,,,40.000,Tank Type - Non - Specific,2,,
6,California,60022,1,1,1UYVS253*GU******,2021-09-08 14:58:05,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60035,2,1,1GRAA962*7B******,2021-09-08 14:58:06,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,60039,2,1,1GRAA062*4B******,2021-09-08 14:58:06,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,60054,1,1,4HXDC182*8C******,2021-09-08 14:58:06,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,,,2008,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,,,,,16,Utility Trailer,,,18.000,,2,,
6,California,60081,2,1,1JJV532B*FL******,2021-09-08 14:58:06,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60089,1,1,1GRDM902*YM******,2021-09-08 14:58:07,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2000,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,45.000,Body Type = Straight Deck/ Extendable,2,,
6,California,60160,2,1,1JJV532B*GL******,2021-09-08 14:58:07,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60168,2,1,1GRAA062*XS******,2021-09-08 14:58:07,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1999,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,60187,1,1,1JJV532D*HL******,2021-09-08 14:58:07,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60205,1,2,1GRAA561*8K******,2021-09-08 14:58:07,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2008,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,1,,
6,California,60206,2,1,4J8T0432*KT******,2021-09-08 14:58:08,0,6,TRAILER,2695,"LBT, INC.",7990,LBT INC,21385,LBT INC TRAILER,2019,,,6,UNITED STATES (USA),NEBRASKA,OMAHA,,,61,Trailer,,,,,15,Tank Trailer,,,43.000,,2,,
6,California,60235,2,1,1JJV532W*7L******,2021-09-08 14:58:08,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60244,2,1,1TTF482C*E3******,2021-09-08 14:58:08,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,27663,Combo Steel/Alum Flatbed,2014,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
6,California,60265,2,1,1JJV532W*5L******,2021-09-08 14:58:08,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2005,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60274,2,1,1BN2T442*8P******,2021-09-08 14:58:08,0,6,TRAILER,4571,BEALL TRAILERS,4862,BEALL TRAILERS,11201,Beall Trailers,2008,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,,2,,
6,California,60306,1,1,1BN2T412*MP******,2021-09-08 14:58:08,0,6,TRAILER,4571,BEALL TRAILERS,4862,BEALL TRAILERS,11201,Beall Trailers,2021,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,41.000,,2,,
6,California,60334,2,1,3CVUK162*K2******,2021-09-08 14:58:08,0,6,TRAILER,20774,"PJ TRAILERS COMPANY, S.A. DE C.V.",11137,"PJ TRAILERS COMPANY, S.A. DE C.V.",29070,Channel Utility,2019,,"77"" Tndm Axle Channel Utility",12,MEXICO,CHIHUAHUA,CUAUHTEMOC,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,,2,,
6,California,60360,2,1,1JJV532D*GL******,2021-09-08 14:58:09,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60381,1,1,3H3V482C*AT******,2021-09-08 14:58:09,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2010,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,48.000,Material: Aluminum/Steel,2,,
6,California,60409,1,1,1Z924152*91258***,2021-09-08 14:58:09,0,6,TRAILER,11283,OVERLAND TANK INC.,2492,OVERLAND TANK,6314,Overland Tank,2009,Vacuum,,6,UNITED STATES (USA),TEXAS,ABILENE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,50.000,Trailer Length: 41-50,2,3,Tandem
6,California,60441,2,1,1GRAA062*FB******,2021-09-08 14:58:09,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60446,2,1,1JJV532W*3L******,2021-09-08 14:58:09,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2003,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60472,1,1,1UYVS253*K7******,2021-09-08 14:58:10,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60478,1,1,1GRAA962*GB******,2021-09-08 14:58:10,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60485,1,1,1LH330RG*71******,2021-09-08 14:58:10,0,6,TRAILER,3729,"LANDOLL COMPANY, LLC",2123,LANDOLL CORPORATION,5894,Landoll Corporation,2007,Model 330C,,6,UNITED STATES (USA),KANSAS,MARYSVILLE,Landoll Corporation,"Plant of Manufacture: Landoll Corporation   1900 North Street Marysville, KS, 66508 USA",61,Trailer,8,"Class 7: 26,001 - 33,000 lb (11,794 - 14,969 kg)",9,"Class 8: 33,001 lb and above (14,969 kg and above)",61,Drop Deck Trailer,5,Fifth Wheel,,"Trailer Length (feet): 42, 43",1,,
6,California,60498,2,1,1JJV532D*HL******,2021-09-08 14:58:10,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,60506,2,1,1GRAA062*ED******,2021-09-08 14:58:10,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60518,1,1,1GRAA062*HW******,2021-09-08 14:58:10,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60543,3,1,46YSP132*M1******,2021-09-08 14:58:11,0,6,TRAILER,11258,"WESTERN WORLD, INC.",8929,"WESTERN WORLD, INC.",23045,"Western World, Inc.",2021,,,6,UNITED STATES (USA),IDAHO,CALDWELL,,,61,Trailer,,,,,182,Stock Trailer,1,Ball Type Pull,13.000,,2,,
6,California,60572,1,1,1UYVS253*GU******,2021-09-08 14:58:11,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60574,2,1,4TM1BDN2*RB******,2021-09-08 14:58:11,0,6,TRAILER,15828,WHITE RIVER MARINE GROUP LLC,5446,TRAIL STAR TRAILER,14163,Trail Star,1994,SKIFF21,,6,UNITED STATES (USA),MISSOURI,OZARK,,,61,Trailer,,,,,2,Boat Trailer,1,Ball Type Pull,25.000,,2,,
6,California,60622,2,1,7G71BD32*JF******,2021-09-08 14:58:11,0,6,TRAILER,15913,"IPT, INC.",5471,"IPT, INC",14209,Iron Panther,2018,,,6,UNITED STATES (USA),CALIFORNIA,FRESNO,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,10.000,,2,,
6,California,60669,1,1,4HXDT102*YC******,2021-09-08 14:58:12,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,,,2000,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,,,,,16,Utility Trailer,,,10.000,,2,,
6,California,60733,1,1,1UYVS253*L3******,2021-09-08 14:58:12,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,60739,2,1,1TDH4222*JB******,2021-09-08 14:58:12,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2018,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",,,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
6,California,60807,1,1,1GRAA062*HT******,2021-09-08 14:58:12,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
6,California,60829,1,1,1GRAA062*3T******,2021-09-08 14:58:12,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2003,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
6,California,60938,2,1,3H3V532C*KR******,2021-09-08 14:58:12,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,61019,2,1,1JJV532W*8L******,2021-09-08 14:58:12,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61106,3,1,1JJV482B*KL******,2021-09-08 14:58:13,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,2,,
6,California,61136,2,1,1UYVS253*EP******,2021-09-08 14:58:13,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61156,1,1,3H3C402S*HT******,2021-09-08 14:58:13,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,40.000,Material: Steel,2,,
6,California,61173,1,1,1ALSL928*TS******,2021-09-08 14:58:13,0,6,TRAILER,4855,"ALLOY TRAILER, INC",5399,ALLOY,13950,Alloy Trailers,1996,,,6,UNITED STATES (USA),WASHINGTON,SPOKAN,,,,,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,4,Straight Semi/Semi Trailer,,"Trailer Length: 40'7"" to 45'6""",2,,
6,California,61173,2,1,3H3V532C*FT******,2021-09-08 14:58:13,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
6,California,61178,1,1,1DW1A532*FS******,2021-09-08 14:58:13,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2015,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61227,1,1,1JJV532W*8L******,2021-09-08 14:58:14,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61240,1,1,5DN11482*EB******,2021-09-08 14:58:14,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2014,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
6,California,61242,1,1,1JJV532B*ML******,2021-09-08 14:58:14,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
6,California,61268,2,1,1TTF4520*T1******,2021-09-08 14:58:14,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,1996,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,45.000,Platform,2,,
6,California,61285,2,1,5C2BB32B*YM******,2021-09-08 14:58:14,0,6,TRAILER,15683,"CLEMENT INDUSTRIES, INC.",5405,CLEMENT INDUSTRIES,13961,Clement,2000,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,"Clement Industries, Inc",,61,Trailer,,,,,101,Other,4,Straight Semi/Semi Trailer,32.000,Tandem Axle,2,,
6,California,61286,2,1,1UYVS253*HM******,2021-09-08 14:58:15,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
6,California,61291,2,1,1T9A6211*S1030***,2021-09-08 14:58:15,0,6,TRAILER,16339,TUFF BOY SALES INC,6231,TUFF BOY SALES,17296,Tuff Boy Sales,1995,,,6,UNITED STATES (USA),CALIFORNIA,MANTECA,,,,,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,24.000,"Tire & Rim Combination: 11 x 22.5 w/8.25"" Rim",1,,
6,California,61292,2,1,1UYVS253*HU******,2021-09-08 14:58:15,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
